timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741680399989,39,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-430,text,true,,386,411,360,360,http://localhost:8080/transaction/getStockPortfolio,39,0,0
1741680399953,76,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-510,text,true,,471,410,359,359,http://localhost:8080/transaction/getWalletTransactions,76,0,0
1741680399981,50,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-509,text,true,,471,410,359,359,http://localhost:8080/transaction/getWalletTransactions,50,0,0
1741680399961,70,16 Get Stock Prices Request,200,OK,User Thread Group 1-686,text,true,,479,406,359,359,http://localhost:8080/transaction/getStockPrices,70,0,0
1741680399984,50,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-428,text,true,,386,413,359,359,http://localhost:8080/transaction/getStockPortfolio,50,0,0
1741680399988,49,22 Get Wallet Balance Request,200,OK,User Thread Group 1-475,text,true,,308,410,358,358,http://localhost:8080/transaction/getWalletBalance,49,0,0
1741680399998,42,17 Add Money Request,200,OK,User Thread Group 1-653,text,true,,294,446,359,359,http://localhost:8080/transaction/addMoneyToWallet,42,0,0
1741680400041,8,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-431,text,true,,386,413,359,359,http://localhost:8080/transaction/getStockPortfolio,8,0,0
1741680400042,8,18 Get Wallet Balance Request,200,OK,User Thread Group 1-620,text,true,,309,406,358,358,http://localhost:8080/transaction/getWalletBalance,8,0,0
1741680400043,7,15 Login Request,200,OK,User Thread Group 1-723,text,true,,519,240,358,358,http://localhost:8080/authentication/login,7,0,0
1741680400043,8,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-439,text,true,,386,418,358,358,http://localhost:8080/transaction/getStockPortfolio,8,0,0
1741680400041,10,20 Get Stock Transactions Request,200,OK,User Thread Group 1-540,text,true,,883,412,358,358,http://localhost:8080/transaction/getStockTransactions,10,0,0
1741680400040,12,14 Register Request,201,Created,User Thread Group 1-759,text,true,,287,285,357,357,http://localhost:8080/authentication/register,12,0,0
1741680400042,10,14 Register Request,201,Created,User Thread Group 1-758,text,true,,287,285,357,357,http://localhost:8080/authentication/register,10,0,0
1741680400041,11,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-438,text,true,,386,411,357,357,http://localhost:8080/transaction/getStockPortfolio,11,0,0
1741680400045,8,14 Register Request,201,Created,User Thread Group 1-760,text,true,,287,288,357,357,http://localhost:8080/authentication/register,8,0,0
1741680400042,14,20 Get Stock Transactions Request,200,OK,User Thread Group 1-542,text,true,,885,414,357,357,http://localhost:8080/transaction/getStockTransactions,14,0,0
1741680400043,14,16 Get Stock Prices Request,200,OK,User Thread Group 1-688,text,true,,479,399,357,357,http://localhost:8080/transaction/getStockPrices,14,0,0
1741680400056,9,17 Add Money Request,200,OK,User Thread Group 1-652,text,true,,294,451,357,357,http://localhost:8080/transaction/addMoneyToWallet,9,0,0
1741680400054,11,18 Get Wallet Balance Request,200,OK,User Thread Group 1-613,text,true,,309,416,357,357,http://localhost:8080/transaction/getWalletBalance,11,0,0
1741680400059,8,18 Get Wallet Balance Request,200,OK,User Thread Group 1-618,text,true,,309,410,357,357,http://localhost:8080/transaction/getWalletBalance,8,0,0
1741680400071,7,22 Get Wallet Balance Request,200,OK,User Thread Group 1-476,text,true,,308,402,358,358,http://localhost:8080/transaction/getWalletBalance,7,0,0
1741680400060,19,15 Login Request,200,OK,User Thread Group 1-724,text,true,,533,264,358,358,http://localhost:8080/authentication/login,19,0,0
1741680400065,14,17 Add Money Request,200,OK,User Thread Group 1-650,text,true,,294,445,358,358,http://localhost:8080/transaction/addMoneyToWallet,14,0,0
1741680400071,8,20 Get Stock Transactions Request,200,OK,User Thread Group 1-543,text,true,,877,406,358,358,http://localhost:8080/transaction/getStockTransactions,8,0,0
