timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741648607154,81,15 Login Request,200,OK,User Thread Group 1-926,text,true,,529,259,844,844,http://localhost:8080/authentication/login,81,0,0
1741648607219,16,19 Place Stock Order Request,400,Bad Request,User Thread Group 1-714,text,false,"Value in json path '$.success' expected to match regexp 'true', but it did not match: 'false'",369,502,844,844,http://localhost:8080/engine/placeStockOrder,16,0,0
1741648607215,23,15 Login Request,200,OK,User Thread Group 1-930,text,true,,524,260,844,844,http://localhost:8080/authentication/login,23,0,0
1741648607221,17,15 Login Request,200,OK,User Thread Group 1-929,text,true,,519,257,844,844,http://localhost:8080/authentication/login,17,0,0
1741648607220,23,15 Login Request,200,OK,User Thread Group 1-928,text,true,,529,245,845,845,http://localhost:8080/authentication/login,23,0,0
1741648607217,27,14 Register Request,201,Created,User Thread Group 1-964,text,true,,287,286,845,845,http://localhost:8080/authentication/register,27,0,1
1741648607231,14,14 Register Request,201,Created,User Thread Group 1-965,text,true,,287,290,845,845,http://localhost:8080/authentication/register,14,0,1
1741648607170,76,14 Register Request,201,Created,User Thread Group 1-961,text,true,,287,272,845,845,http://localhost:8080/authentication/register,76,0,1
1741648606639,607,16 Get Stock Prices Request,200,OK,User Thread Group 1-851,text,false,,292,400,845,845,http://localhost:8080/transaction/getStockPrices,607,0,0
1741648605658,1589,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-435,text,false,,331,411,845,845,http://localhost:8080/transaction/getWalletTransactions,1589,0,0
1741648605898,1350,18 Get Wallet Balance Request,200,OK,User Thread Group 1-561,text,true,,309,413,845,845,http://localhost:8080/transaction/getWalletBalance,1350,0,0
1741648607238,16,15 Login Request,200,OK,User Thread Group 1-931,text,true,,527,247,845,845,http://localhost:8080/authentication/login,16,0,0
1741648606437,818,19 Place Stock Order Request,400,Bad Request,User Thread Group 1-534,text,false,"Value in json path '$.success' expected to match regexp 'true', but it did not match: 'false'",369,501,845,845,http://localhost:8080/engine/placeStockOrder,818,0,0
1741648607157,98,14 Register Request,201,Created,User Thread Group 1-960,text,true,,287,271,846,846,http://localhost:8080/authentication/register,98,0,0
1741648607245,13,14 Register Request,201,Created,User Thread Group 1-966,text,true,,287,273,846,846,http://localhost:8080/authentication/register,13,0,0
1741648606763,498,18 Get Wallet Balance Request,200,OK,User Thread Group 1-631,text,true,,309,412,846,846,http://localhost:8080/transaction/getWalletBalance,498,0,0
1741648605676,1586,18 Get Wallet Balance Request,200,OK,User Thread Group 1-582,text,true,,309,408,846,846,http://localhost:8080/transaction/getWalletBalance,1586,0,0
1741648606362,903,19 Place Stock Order Request,400,Bad Request,User Thread Group 1-684,text,false,"Value in json path '$.success' expected to match regexp 'true', but it did not match: 'false'",369,503,846,846,http://localhost:8080/engine/placeStockOrder,903,0,0
1741648606543,725,19 Place Stock Order Request,400,Bad Request,User Thread Group 1-585,text,false,"Value in json path '$.success' expected to match regexp 'true', but it did not match: 'false'",369,498,846,846,http://localhost:8080/engine/placeStockOrder,725,0,0
1741648605898,1370,18 Get Wallet Balance Request,200,OK,User Thread Group 1-568,text,true,,309,405,846,846,http://localhost:8080/transaction/getWalletBalance,1370,0,0
1741648607189,80,19 Place Stock Order Request,400,Bad Request,User Thread Group 1-657,text,false,"Value in json path '$.success' expected to match regexp 'true', but it did not match: 'false'",369,498,846,846,http://localhost:8080/engine/placeStockOrder,80,0,0
1741648607248,22,15 Login Request,200,OK,User Thread Group 1-932,text,true,,520,240,846,846,http://localhost:8080/authentication/login,22,0,0
1741648605711,1560,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-306,text,false,,321,411,846,846,http://localhost:8080/transaction/getStockPortfolio,1560,0,0
1741648607094,178,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-462,text,false,,331,417,846,846,http://localhost:8080/transaction/getWalletTransactions,178,0,0
1741648607234,42,19 Place Stock Order Request,400,Bad Request,User Thread Group 1-570,text,false,"Value in json path '$.success' expected to match regexp 'true', but it did not match: 'false'",369,509,845,845,http://localhost:8080/engine/placeStockOrder,42,0,0
1741648606768,509,22 Get Wallet Balance Request,200,OK,User Thread Group 1-336,text,false,,309,406,845,845,http://localhost:8080/transaction/getWalletBalance,509,0,0
1741648605719,1559,22 Get Wallet Balance Request,200,OK,User Thread Group 1-363,text,false,,309,401,845,845,http://localhost:8080/transaction/getWalletBalance,1559,0,0
1741648606728,550,19 Place Stock Order Request,400,Bad Request,User Thread Group 1-669,text,false,"Value in json path '$.success' expected to match regexp 'true', but it did not match: 'false'",369,498,845,845,http://localhost:8080/engine/placeStockOrder,550,0,0
1741648607261,19,14 Register Request,201,Created,User Thread Group 1-967,text,true,,287,283,845,845,http://localhost:8080/authentication/register,19,0,1
1741648607237,43,16 Get Stock Prices Request,200,OK,User Thread Group 1-881,text,false,,292,403,845,845,http://localhost:8080/transaction/getStockPrices,43,0,0
1741648606758,533,19 Place Stock Order Request,400,Bad Request,User Thread Group 1-639,text,false,"Value in json path '$.success' expected to match regexp 'true', but it did not match: 'false'",369,513,845,845,http://localhost:8080/engine/placeStockOrder,533,0,0
